filename,tumor_type,split
P_776_VF_.jpg,pituitary,train,train/pituitary/P_776_VF_.jpg
Tr-pi_0098.jpg,pituitary,train,train/pituitary/Tr-pi_0098.jpg
Te-pi_0037.jpg,pituitary,train,train/pituitary/Te-pi_0037.jpg
P_766_VF_.jpg,pituitary,train,train/pituitary/P_766_VF_.jpg
1194.jpg,pituitary,train,train/pituitary/1194.jpg
P_840_BR_.jpg,pituitary,train,train/pituitary/P_840_BR_.jpg
P_83.jpg,pituitary,train,train/pituitary/P_83.jpg
P_822_BR_.jpg,pituitary,train,train/pituitary/P_822_BR_.jpg
p (505).jpg,pituitary,train,train/pituitary/p (505).jpg
Tr-pi_1225.jpg,pituitary,train,train/pituitary/Tr-pi_1225.jpg
Te-pi_0194.jpg,pituitary,train,train/pituitary/Te-pi_0194.jpg
Te-pi_0180.jpg,pituitary,train,train/pituitary/Te-pi_0180.jpg
Tr-pi_1231.jpg,pituitary,train,train/pituitary/Tr-pi_1231.jpg
P_832_BR_.jpg,pituitary,train,train/pituitary/P_832_BR_.jpg
Tr-pi_0649.jpg,pituitary,train,train/pituitary/Tr-pi_0649.jpg
P_729_HF_.jpg,pituitary,train,train/pituitary/P_729_HF_.jpg
P_806_DA_.jpg,pituitary,train,train/pituitary/P_806_DA_.jpg
Tr-pi_0661.jpg,pituitary,train,train/pituitary/Tr-pi_0661.jpg
Tr-pi_0107.jpg,pituitary,train,train/pituitary/Tr-pi_0107.jpg
P_714_VF_.jpg,pituitary,train,train/pituitary/P_714_VF_.jpg
Tr-pi_1219.jpg,pituitary,train,train/pituitary/Tr-pi_1219.jpg
P_816_DA_.jpg,pituitary,train,train/pituitary/P_816_DA_.jpg
Tr-pi_0113.jpg,pituitary,train,train/pituitary/Tr-pi_0113.jpg
P_739_HF_.jpg,pituitary,train,train/pituitary/P_739_HF_.jpg
Tr-pi_0675.jpg,pituitary,train,train/pituitary/Tr-pi_0675.jpg
Tr-pi_0846.jpg,pituitary,train,train/pituitary/Tr-pi_0846.jpg
Te-pi_0157.jpg,pituitary,train,train/pituitary/Te-pi_0157.jpg
Te-pi_0143.jpg,pituitary,train,train/pituitary/Te-pi_0143.jpg
Tr-pi_1027.jpg,pituitary,train,train/pituitary/Tr-pi_1027.jpg
Tr-pi_0339.jpg,pituitary,train,train/pituitary/Tr-pi_0339.jpg
p (552).jpg,pituitary,train,train/pituitary/p (552).jpg
Tr-pi_1033.jpg,pituitary,train,train/pituitary/Tr-pi_1033.jpg
Tr-pi_0305.jpg,pituitary,train,train/pituitary/Tr-pi_0305.jpg
Tr-pi_0463.jpg,pituitary,train,train/pituitary/Tr-pi_0463.jpg
P_742.jpg,pituitary,train,train/pituitary/P_742.jpg
P_756.jpg,pituitary,train,train/pituitary/P_756.jpg
Tr-pi_0477.jpg,pituitary,train,train/pituitary/Tr-pi_0477.jpg
Tr-pi_0311.jpg,pituitary,train,train/pituitary/Tr-pi_0311.jpg
P_773_DA_.jpg,pituitary,train,train/pituitary/P_773_DA_.jpg
P_72_DA_.jpg,pituitary,train,train/pituitary/P_72_DA_.jpg
P_763_DA_.jpg,pituitary,train,train/pituitary/P_763_DA_.jpg
Tr-pi_0488.jpg,pituitary,train,train/pituitary/Tr-pi_0488.jpg
P_757_BR_.jpg,pituitary,train,train/pituitary/P_757_BR_.jpg
P_790_HF_.jpg,pituitary,train,train/pituitary/P_790_HF_.jpg
P_781.jpg,pituitary,train,train/pituitary/P_781.jpg
P_780_HF_.jpg,pituitary,train,train/pituitary/P_780_HF_.jpg
P_747_BR_.jpg,pituitary,train,train/pituitary/P_747_BR_.jpg
P_795.jpg,pituitary,train,train/pituitary/P_795.jpg
P_81_HF_.jpg,pituitary,train,train/pituitary/P_81_HF_.jpg
P_794.jpg,pituitary,train,train/pituitary/P_794.jpg
P_774_HF_.jpg,pituitary,train,train/pituitary/P_774_HF_.jpg
P_749_VF_.jpg,pituitary,train,train/pituitary/P_749_VF_.jpg
P_75_HF_.jpg,pituitary,train,train/pituitary/P_75_HF_.jpg
P_764_HF_.jpg,pituitary,train,train/pituitary/P_764_HF_.jpg
P_759_VF_.jpg,pituitary,train,train/pituitary/P_759_VF_.jpg
P_780.jpg,pituitary,train,train/pituitary/P_780.jpg
Tr-pi_0489.jpg,pituitary,train,train/pituitary/Tr-pi_0489.jpg
P_797_DA_.jpg,pituitary,train,train/pituitary/P_797_DA_.jpg
P_787_DA_.jpg,pituitary,train,train/pituitary/P_787_DA_.jpg
p (483).jpg,pituitary,train,train/pituitary/p (483).jpg
p (529).jpg,pituitary,train,train/pituitary/p (529).jpg
Tr-pi_0476.jpg,pituitary,train,train/pituitary/Tr-pi_0476.jpg
P_757.jpg,pituitary,train,train/pituitary/P_757.jpg
Tr-pi_0310.jpg,pituitary,train,train/pituitary/Tr-pi_0310.jpg
Tr-pi_0304.jpg,pituitary,train,train/pituitary/Tr-pi_0304.jpg
P_713_SP_.jpg,pituitary,train,train/pituitary/P_713_SP_.jpg
p (600).jpg,pituitary,train,train/pituitary/p (600).jpg
P_743.jpg,pituitary,train,train/pituitary/P_743.jpg
Tr-pi_0462.jpg,pituitary,train,train/pituitary/Tr-pi_0462.jpg
P_832_RO_.jpg,pituitary,train,train/pituitary/P_832_RO_.jpg
Tr-pi_1032.jpg,pituitary,train,train/pituitary/Tr-pi_1032.jpg
P_822_RO_.jpg,pituitary,train,train/pituitary/P_822_RO_.jpg
Tr-pi_0338.jpg,pituitary,train,train/pituitary/Tr-pi_0338.jpg
Tr-pi_1026.jpg,pituitary,train,train/pituitary/Tr-pi_1026.jpg
P_747_RO_.jpg,pituitary,train,train/pituitary/P_747_RO_.jpg
P_757_RO_.jpg,pituitary,train,train/pituitary/P_757_RO_.jpg
p (591).jpg,pituitary,train,train/pituitary/p (591).jpg
Te-pi_0142.jpg,pituitary,train,train/pituitary/Te-pi_0142.jpg
Tr-pi_0847.jpg,pituitary,train,train/pituitary/Tr-pi_0847.jpg
Te-pi_0156.jpg,pituitary,train,train/pituitary/Te-pi_0156.jpg
Tr-pi_0112.jpg,pituitary,train,train/pituitary/Tr-pi_0112.jpg
Tr-pi_0674.jpg,pituitary,train,train/pituitary/Tr-pi_0674.jpg
Tr-pi_0660.jpg,pituitary,train,train/pituitary/Tr-pi_0660.jpg
Tr-pi_1218.jpg,pituitary,train,train/pituitary/Tr-pi_1218.jpg
Tr-pi_0106.jpg,pituitary,train,train/pituitary/Tr-pi_0106.jpg
Te-pi_0181.jpg,pituitary,train,train/pituitary/Te-pi_0181.jpg
Tr-pi_1230.jpg,pituitary,train,train/pituitary/Tr-pi_1230.jpg
P_801_HF_.jpg,pituitary,train,train/pituitary/P_801_HF_.jpg
Tr-pi_0648.jpg,pituitary,train,train/pituitary/Tr-pi_0648.jpg
P_811_HF_.jpg,pituitary,train,train/pituitary/P_811_HF_.jpg
Tr-pi_1224.jpg,pituitary,train,train/pituitary/Tr-pi_1224.jpg
Te-pi_0195.jpg,pituitary,train,train/pituitary/Te-pi_0195.jpg
P_82.jpg,pituitary,train,train/pituitary/P_82.jpg
P_768_BR_.jpg,pituitary,train,train/pituitary/P_768_BR_.jpg
Te-pi_0036.jpg,pituitary,train,train/pituitary/Te-pi_0036.jpg
Tr-pi_1387.jpg,pituitary,train,train/pituitary/Tr-pi_1387.jpg
Tr-pi_0099.jpg,pituitary,train,train/pituitary/Tr-pi_0099.jpg
1195.jpg,pituitary,train,train/pituitary/1195.jpg
P_792_VF_.jpg,pituitary,train,train/pituitary/P_792_VF_.jpg
P_83_VF_.jpg,pituitary,train,train/pituitary/P_83_VF_.jpg
P_778_BR_.jpg,pituitary,train,train/pituitary/P_778_BR_.jpg
1181.jpg,pituitary,train,train/pituitary/1181.jpg
P_782_VF_.jpg,pituitary,train,train/pituitary/P_782_VF_.jpg
p (568).jpg,pituitary,train,train/pituitary/p (568).jpg
Tr-pi_1393.jpg,pituitary,train,train/pituitary/Tr-pi_1393.jpg
Te-pi_0022.jpg,pituitary,train,train/pituitary/Te-pi_0022.jpg
P_79_BR_.jpg,pituitary,train,train/pituitary/P_79_BR_.jpg
P_814_SP_.jpg,pituitary,train,train/pituitary/P_814_SP_.jpg
Tr-pi_0700.jpg,pituitary,train,train/pituitary/Tr-pi_0700.jpg
Tr-pi_0714.jpg,pituitary,train,train/pituitary/Tr-pi_0714.jpg
P_804_SP_.jpg,pituitary,train,train/pituitary/P_804_SP_.jpg
P_725_RO_.jpg,pituitary,train,train/pituitary/P_725_RO_.jpg
Tr-pi_1344.jpg,pituitary,train,train/pituitary/Tr-pi_1344.jpg
P_735_RO_.jpg,pituitary,train,train/pituitary/P_735_RO_.jpg
Tr-pi_0728.jpg,pituitary,train,train/pituitary/Tr-pi_0728.jpg
Tr-pi_1350.jpg,pituitary,train,train/pituitary/Tr-pi_1350.jpg
P_838.jpg,pituitary,train,train/pituitary/P_838.jpg
Te-pi_0208.jpg,pituitary,train,train/pituitary/Te-pi_0208.jpg
P_840_RO_.jpg,pituitary,train,train/pituitary/P_840_RO_.jpg
P_761_SP_.jpg,pituitary,train,train/pituitary/P_761_SP_.jpg
P_804.jpg,pituitary,train,train/pituitary/P_804.jpg
p (495).jpg,pituitary,train,train/pituitary/p (495).jpg
Tr-pi_1185.jpg,pituitary,train,train/pituitary/Tr-pi_1185.jpg
Tr-pi_1191.jpg,pituitary,train,train/pituitary/Tr-pi_1191.jpg
P_771_SP_.jpg,pituitary,train,train/pituitary/P_771_SP_.jpg
P_810.jpg,pituitary,train,train/pituitary/P_810.jpg
P_70_SP_.jpg,pituitary,train,train/pituitary/P_70_SP_.jpg
Tr-pi_0502.jpg,pituitary,train,train/pituitary/Tr-pi_0502.jpg
Tr-pi_0264.jpg,pituitary,train,train/pituitary/Tr-pi_0264.jpg
Tr-pi_0270.jpg,pituitary,train,train/pituitary/Tr-pi_0270.jpg
Tr-pi_0516.jpg,pituitary,train,train/pituitary/Tr-pi_0516.jpg
P_716_HF_.jpg,pituitary,train,train/pituitary/P_716_HF_.jpg
P_839_DA_.jpg,pituitary,train,train/pituitary/P_839_DA_.jpg
Tr-pi_1146.jpg,pituitary,train,train/pituitary/Tr-pi_1146.jpg
Tr-pi_0258.jpg,pituitary,train,train/pituitary/Tr-pi_0258.jpg
P_829_DA_.jpg,pituitary,train,train/pituitary/P_829_DA_.jpg
Tr-pi_1152.jpg,pituitary,train,train/pituitary/Tr-pi_1152.jpg
P_706_HF_.jpg,pituitary,train,train/pituitary/P_706_HF_.jpg
Tr-pi_1144.jpg,pituitary,train,train/pituitary/Tr-pi_1144.jpg
Tr-pi_0528.jpg,pituitary,train,train/pituitary/Tr-pi_0528.jpg
Tr-pi_1150.jpg,pituitary,train,train/pituitary/Tr-pi_1150.jpg
Tr-pi_0266.jpg,pituitary,train,train/pituitary/Tr-pi_0266.jpg
Tr-pi_1178.jpg,pituitary,train,train/pituitary/Tr-pi_1178.jpg
P_730_HF_.jpg,pituitary,train,train/pituitary/P_730_HF_.jpg
Tr-pi_0500.jpg,pituitary,train,train/pituitary/Tr-pi_0500.jpg
P_720_HF_.jpg,pituitary,train,train/pituitary/P_720_HF_.jpg
Tr-pi_0514.jpg,pituitary,train,train/pituitary/Tr-pi_0514.jpg
Tr-pi_0272.jpg,pituitary,train,train/pituitary/Tr-pi_0272.jpg
Tr-pi_1187.jpg,pituitary,train,train/pituitary/Tr-pi_1187.jpg
Tr-pi_0299.jpg,pituitary,train,train/pituitary/Tr-pi_0299.jpg
P_806.jpg,pituitary,train,train/pituitary/P_806.jpg
P_812.jpg,pituitary,train,train/pituitary/P_812.jpg
p (548).jpg,pituitary,train,train/pituitary/p (548).jpg
Tr-pi_1193.jpg,pituitary,train,train/pituitary/Tr-pi_1193.jpg
P_747_SP_.jpg,pituitary,train,train/pituitary/P_747_SP_.jpg
P_757_SP_.jpg,pituitary,train,train/pituitary/P_757_SP_.jpg
P_832_SP_.jpg,pituitary,train,train/pituitary/P_832_SP_.jpg
Tr-pi_1346.jpg,pituitary,train,train/pituitary/Tr-pi_1346.jpg
Tr-pi_0058.jpg,pituitary,train,train/pituitary/Tr-pi_0058.jpg
P_822_SP_.jpg,pituitary,train,train/pituitary/P_822_SP_.jpg
P_8.jpg,pituitary,train,train/pituitary/P_8.jpg
Tr-pi_0702.jpg,pituitary,train,train/pituitary/Tr-pi_0702.jpg
P_713_RO_.jpg,pituitary,train,train/pituitary/P_713_RO_.jpg
Tr-pi_0716.jpg,pituitary,train,train/pituitary/Tr-pi_0716.jpg
1197.jpg,pituitary,train,train/pituitary/1197.jpg
Te-pi_0034.jpg,pituitary,train,train/pituitary/Te-pi_0034.jpg
Te-pi_0020.jpg,pituitary,train,train/pituitary/Te-pi_0020.jpg
Tr-pi_1391.jpg,pituitary,train,train/pituitary/Tr-pi_1391.jpg
1183.jpg,pituitary,train,train/pituitary/1183.jpg
P_789_HF_.jpg,pituitary,train,train/pituitary/P_789_HF_.jpg
P_799_HF_.jpg,pituitary,train,train/pituitary/P_799_HF_.jpg
P_80.jpg,pituitary,train,train/pituitary/P_80.jpg
Tr-pi_1232.jpg,pituitary,train,train/pituitary/Tr-pi_1232.jpg
Te-pi_0183.jpg,pituitary,train,train/pituitary/Te-pi_0183.jpg
Tr-pi_0138.jpg,pituitary,train,train/pituitary/Tr-pi_0138.jpg
Te-pi_0197.jpg,pituitary,train,train/pituitary/Te-pi_0197.jpg
Tr-pi_1226.jpg,pituitary,train,train/pituitary/Tr-pi_1226.jpg
P_827_HF_.jpg,pituitary,train,train/pituitary/P_827_HF_.jpg
Tr-pi_0676.jpg,pituitary,train,train/pituitary/Tr-pi_0676.jpg
Tr-pi_0110.jpg,pituitary,train,train/pituitary/Tr-pi_0110.jpg
Tr-pi_0104.jpg,pituitary,train,train/pituitary/Tr-pi_0104.jpg
P_718_DA_.jpg,pituitary,train,train/pituitary/P_718_DA_.jpg
P_837_HF_.jpg,pituitary,train,train/pituitary/P_837_HF_.jpg
Tr-pi_0662.jpg,pituitary,train,train/pituitary/Tr-pi_0662.jpg
P_761_RO_.jpg,pituitary,train,train/pituitary/P_761_RO_.jpg
Tr-pi_0689.jpg,pituitary,train,train/pituitary/Tr-pi_0689.jpg
Te-pi_0140.jpg,pituitary,train,train/pituitary/Te-pi_0140.jpg
Te-pi_0154.jpg,pituitary,train,train/pituitary/Te-pi_0154.jpg
P_771_RO_.jpg,pituitary,train,train/pituitary/P_771_RO_.jpg
p (509).jpg,pituitary,train,train/pituitary/p (509).jpg
P_70_RO_.jpg,pituitary,train,train/pituitary/P_70_RO_.jpg
P_840_SP_.jpg,pituitary,train,train/pituitary/P_840_SP_.jpg
P_725_SP_.jpg,pituitary,train,train/pituitary/P_725_SP_.jpg
Tr-pi_1030.jpg,pituitary,train,train/pituitary/Tr-pi_1030.jpg
Tr-pi_0448.jpg,pituitary,train,train/pituitary/Tr-pi_0448.jpg
P_769.jpg,pituitary,train,train/pituitary/P_769.jpg
P_735_SP_.jpg,pituitary,train,train/pituitary/P_735_SP_.jpg
Tr-pi_1024.jpg,pituitary,train,train/pituitary/Tr-pi_1024.jpg
P_814_RO_.jpg,pituitary,train,train/pituitary/P_814_RO_.jpg
Tr-pi_0312.jpg,pituitary,train,train/pituitary/Tr-pi_0312.jpg
P_755.jpg,pituitary,train,train/pituitary/P_755.jpg
Tr-pi_0474.jpg,pituitary,train,train/pituitary/Tr-pi_0474.jpg
Tr-pi_0460.jpg,pituitary,train,train/pituitary/Tr-pi_0460.jpg
P_741.jpg,pituitary,train,train/pituitary/P_741.jpg
P_804_RO_.jpg,pituitary,train,train/pituitary/P_804_RO_.jpg
Tr-pi_1018.jpg,pituitary,train,train/pituitary/Tr-pi_1018.jpg
Tr-pi_0306.jpg,pituitary,train,train/pituitary/Tr-pi_0306.jpg
P_752_HF_.jpg,pituitary,train,train/pituitary/P_752_HF_.jpg
P_795_BR_.jpg,pituitary,train,train/pituitary/P_795_BR_.jpg
P_785_BR_.jpg,pituitary,train,train/pituitary/P_785_BR_.jpg
P_742_HF_.jpg,pituitary,train,train/pituitary/P_742_HF_.jpg
P_84_BR_.jpg,pituitary,train,train/pituitary/P_84_BR_.jpg
P_796.jpg,pituitary,train,train/pituitary/P_796.jpg
P_782.jpg,pituitary,train,train/pituitary/P_782.jpg
P_755_DA_.jpg,pituitary,train,train/pituitary/P_755_DA_.jpg
P_783.jpg,pituitary,train,train/pituitary/P_783.jpg
P_745_DA_.jpg,pituitary,train,train/pituitary/P_745_DA_.jpg
P_797.jpg,pituitary,train,train/pituitary/P_797.jpg
P_771_BR_.jpg,pituitary,train,train/pituitary/P_771_BR_.jpg
P_70_BR_.jpg,pituitary,train,train/pituitary/P_70_BR_.jpg
P_761_BR_.jpg,pituitary,train,train/pituitary/P_761_BR_.jpg
P_740.jpg,pituitary,train,train/pituitary/P_740.jpg
Tr-pi_0461.jpg,pituitary,train,train/pituitary/Tr-pi_0461.jpg
Tr-pi_0307.jpg,pituitary,train,train/pituitary/Tr-pi_0307.jpg
Tr-pi_1019.jpg,pituitary,train,train/pituitary/Tr-pi_1019.jpg
Tr-pi_0313.jpg,pituitary,train,train/pituitary/Tr-pi_0313.jpg
Tr-pi_0475.jpg,pituitary,train,train/pituitary/Tr-pi_0475.jpg
P_754.jpg,pituitary,train,train/pituitary/P_754.jpg
p (525).jpg,pituitary,train,train/pituitary/p (525).jpg
Tr-pi_1025.jpg,pituitary,train,train/pituitary/Tr-pi_1025.jpg
Tr-pi_1031.jpg,pituitary,train,train/pituitary/Tr-pi_1031.jpg
P_768.jpg,pituitary,train,train/pituitary/P_768.jpg
Tr-pi_0449.jpg,pituitary,train,train/pituitary/Tr-pi_0449.jpg
P_785_RO_.jpg,pituitary,train,train/pituitary/P_785_RO_.jpg
P_778_SP_.jpg,pituitary,train,train/pituitary/P_778_SP_.jpg
Te-pi_0155.jpg,pituitary,train,train/pituitary/Te-pi_0155.jpg
P_79_SP_.jpg,pituitary,train,train/pituitary/P_79_SP_.jpg
P_768_SP_.jpg,pituitary,train,train/pituitary/P_768_SP_.jpg
Tr-pi_0688.jpg,pituitary,train,train/pituitary/Tr-pi_0688.jpg
P_795_RO_.jpg,pituitary,train,train/pituitary/P_795_RO_.jpg
Te-pi_0141.jpg,pituitary,train,train/pituitary/Te-pi_0141.jpg
P_804_BR_.jpg,pituitary,train,train/pituitary/P_804_BR_.jpg
Tr-pi_0105.jpg,pituitary,train,train/pituitary/Tr-pi_0105.jpg
Tr-pi_0663.jpg,pituitary,train,train/pituitary/Tr-pi_0663.jpg
P_814_BR_.jpg,pituitary,train,train/pituitary/P_814_BR_.jpg
Tr-pi_0677.jpg,pituitary,train,train/pituitary/Tr-pi_0677.jpg
Tr-pi_0111.jpg,pituitary,train,train/pituitary/Tr-pi_0111.jpg
Te-pi_0196.jpg,pituitary,train,train/pituitary/Te-pi_0196.jpg
Tr-pi_1227.jpg,pituitary,train,train/pituitary/Tr-pi_1227.jpg
P_820_DA_.jpg,pituitary,train,train/pituitary/P_820_DA_.jpg
Tr-pi_0139.jpg,pituitary,train,train/pituitary/Tr-pi_0139.jpg
P_732_VF_.jpg,pituitary,train,train/pituitary/P_732_VF_.jpg
P_830_DA_.jpg,pituitary,train,train/pituitary/P_830_DA_.jpg
P_722_VF_.jpg,pituitary,train,train/pituitary/P_722_VF_.jpg
p (572).jpg,pituitary,train,train/pituitary/p (572).jpg
Tr-pi_1233.jpg,pituitary,train,train/pituitary/Tr-pi_1233.jpg
Te-pi_0182.jpg,pituitary,train,train/pituitary/Te-pi_0182.jpg
P_81.jpg,pituitary,train,train/pituitary/P_81.jpg
P_842_DA_.jpg,pituitary,train,train/pituitary/P_842_DA_.jpg
P_750_VF_.jpg,pituitary,train,train/pituitary/P_750_VF_.jpg
P_740_VF_.jpg,pituitary,train,train/pituitary/P_740_VF_.jpg
Te-pi_0021.jpg,pituitary,train,train/pituitary/Te-pi_0021.jpg
Tr-pi_1390.jpg,pituitary,train,train/pituitary/Tr-pi_1390.jpg
1182.jpg,pituitary,train,train/pituitary/1182.jpg
1196.jpg,pituitary,train,train/pituitary/1196.jpg
Te-pi_0035.jpg,pituitary,train,train/pituitary/Te-pi_0035.jpg
Tr-pi_0717.jpg,pituitary,train,train/pituitary/Tr-pi_0717.jpg
Tr-pi_0703.jpg,pituitary,train,train/pituitary/Tr-pi_0703.jpg
Tr-pi_1353.jpg,pituitary,train,train/pituitary/Tr-pi_1353.jpg
p (564).jpg,pituitary,train,train/pituitary/p (564).jpg
Tr-pi_1347.jpg,pituitary,train,train/pituitary/Tr-pi_1347.jpg
P_813.jpg,pituitary,train,train/pituitary/P_813.jpg
Tr-pi_1192.jpg,pituitary,train,train/pituitary/Tr-pi_1192.jpg
Tr-pi_0298.jpg,pituitary,train,train/pituitary/Tr-pi_0298.jpg
Tr-pi_1186.jpg,pituitary,train,train/pituitary/Tr-pi_1186.jpg
P_807.jpg,pituitary,train,train/pituitary/P_807.jpg
P_713_BR_.jpg,pituitary,train,train/pituitary/P_713_BR_.jpg
Tr-pi_0515.jpg,pituitary,train,train/pituitary/Tr-pi_0515.jpg
Tr-pi_0273.jpg,pituitary,train,train/pituitary/Tr-pi_0273.jpg
Tr-pi_1179.jpg,pituitary,train,train/pituitary/Tr-pi_1179.jpg
Tr-pi_0267.jpg,pituitary,train,train/pituitary/Tr-pi_0267.jpg
Tr-pi_0501.jpg,pituitary,train,train/pituitary/Tr-pi_0501.jpg
P_818_HF_.jpg,pituitary,train,train/pituitary/P_818_HF_.jpg
Tr-pi_0529.jpg,pituitary,train,train/pituitary/Tr-pi_0529.jpg
P_737_DA_.jpg,pituitary,train,train/pituitary/P_737_DA_.jpg
P_825_VF_.jpg,pituitary,train,train/pituitary/P_825_VF_.jpg
Tr-pi_1151.jpg,pituitary,train,train/pituitary/Tr-pi_1151.jpg
Tr-pi_1145.jpg,pituitary,train,train/pituitary/Tr-pi_1145.jpg
P_727_DA_.jpg,pituitary,train,train/pituitary/P_727_DA_.jpg
P_808_HF_.jpg,pituitary,train,train/pituitary/P_808_HF_.jpg
p (499).jpg,pituitary,train,train/pituitary/p (499).jpg
p (533).jpg,pituitary,train,train/pituitary/p (533).jpg
P_835_VF_.jpg,pituitary,train,train/pituitary/P_835_VF_.jpg
Tr-pi_0200.jpg,pituitary,train,train/pituitary/Tr-pi_0200.jpg
Tr-pi_0566.jpg,pituitary,train,train/pituitary/Tr-pi_0566.jpg
Tr-pi_0572.jpg,pituitary,train,train/pituitary/Tr-pi_0572.jpg
Tr-pi_0214.jpg,pituitary,train,train/pituitary/Tr-pi_0214.jpg
Tr-pi_1122.jpg,pituitary,train,train/pituitary/Tr-pi_1122.jpg
Tr-pi_0228.jpg,pituitary,train,train/pituitary/Tr-pi_0228.jpg
Tr-pi_1136.jpg,pituitary,train,train/pituitary/Tr-pi_1136.jpg
P_814_DA_.jpg,pituitary,train,train/pituitary/P_814_DA_.jpg
P_706_VF_.jpg,pituitary,train,train/pituitary/P_706_VF_.jpg
P_804_DA_.jpg,pituitary,train,train/pituitary/P_804_DA_.jpg
P_716_VF_.jpg,pituitary,train,train/pituitary/P_716_VF_.jpg
P_830_BR_.jpg,pituitary,train,train/pituitary/P_830_BR_.jpg
Tr-pi_0599.jpg,pituitary,train,train/pituitary/Tr-pi_0599.jpg
p (538).jpg,pituitary,train,train/pituitary/p (538).jpg
P_820_BR_.jpg,pituitary,train,train/pituitary/P_820_BR_.jpg
p (492).jpg,pituitary,train,train/pituitary/p (492).jpg
P_745_BR_.jpg,pituitary,train,train/pituitary/P_745_BR_.jpg
Tr-pi_0764.jpg,pituitary,train,train/pituitary/Tr-pi_0764.jpg
P_782_HF_.jpg,pituitary,train,train/pituitary/P_782_HF_.jpg
P_83_HF_.jpg,pituitary,train,train/pituitary/P_83_HF_.jpg
P_792_HF_.jpg,pituitary,train,train/pituitary/P_792_HF_.jpg
Tr-pi_1308.jpg,pituitary,train,train/pituitary/Tr-pi_1308.jpg
P_755_BR_.jpg,pituitary,train,train/pituitary/P_755_BR_.jpg
Tr-pi_0770.jpg,pituitary,train,train/pituitary/Tr-pi_0770.jpg
Tr-pi_0758.jpg,pituitary,train,train/pituitary/Tr-pi_0758.jpg
P_761_DA_.jpg,pituitary,train,train/pituitary/P_761_DA_.jpg
Te-pi_0091.jpg,pituitary,train,train/pituitary/Te-pi_0091.jpg
Tr-pi_1320.jpg,pituitary,train,train/pituitary/Tr-pi_1320.jpg
P_771_DA_.jpg,pituitary,train,train/pituitary/P_771_DA_.jpg
Tr-pi_1334.jpg,pituitary,train,train/pituitary/Tr-pi_1334.jpg
Te-pi_0085.jpg,pituitary,train,train/pituitary/Te-pi_0085.jpg
P_70_DA_.jpg,pituitary,train,train/pituitary/P_70_DA_.jpg
Tr-pi_1452.jpg,pituitary,train,train/pituitary/Tr-pi_1452.jpg
Tr-pi_0994.jpg,pituitary,train,train/pituitary/Tr-pi_0994.jpg
P_718_RO_.jpg,pituitary,train,train/pituitary/P_718_RO_.jpg
P_839_SP_.jpg,pituitary,train,train/pituitary/P_839_SP_.jpg
Tr-pi_0943.jpg,pituitary,train,train/pituitary/Tr-pi_0943.jpg
Te-pi_0052.jpg,pituitary,train,train/pituitary/Te-pi_0052.jpg
P_829_SP_.jpg,pituitary,train,train/pituitary/P_829_SP_.jpg
Te-pi_0046.jpg,pituitary,train,train/pituitary/Te-pi_0046.jpg
Tr-pi_0957.jpg,pituitary,train,train/pituitary/Tr-pi_0957.jpg
Tr-pi_0610.jpg,pituitary,train,train/pituitary/Tr-pi_0610.jpg
Tr-pi_0176.jpg,pituitary,train,train/pituitary/Tr-pi_0176.jpg
Tr-pi_1268.jpg,pituitary,train,train/pituitary/Tr-pi_1268.jpg
Tr-pi_0162.jpg,pituitary,train,train/pituitary/Tr-pi_0162.jpg
Tr-pi_0604.jpg,pituitary,train,train/pituitary/Tr-pi_0604.jpg
P_797_SP_.jpg,pituitary,train,train/pituitary/P_797_SP_.jpg
Tr-pi_1240.jpg,pituitary,train,train/pituitary/Tr-pi_1240.jpg
P_787_SP_.jpg,pituitary,train,train/pituitary/P_787_SP_.jpg
Tr-pi_0638.jpg,pituitary,train,train/pituitary/Tr-pi_0638.jpg
p (596).jpg,pituitary,train,train/pituitary/p (596).jpg
P_811_VF_.jpg,pituitary,train,train/pituitary/P_811_VF_.jpg
P_713_DA_.jpg,pituitary,train,train/pituitary/P_713_DA_.jpg
P_801_VF_.jpg,pituitary,train,train/pituitary/P_801_VF_.jpg
P_727_BR_.jpg,pituitary,train,train/pituitary/P_727_BR_.jpg
Te-pi_0126.jpg,pituitary,train,train/pituitary/Te-pi_0126.jpg
Tr-pi_1297.jpg,pituitary,train,train/pituitary/Tr-pi_1297.jpg
Tr-pi_0189.jpg,pituitary,train,train/pituitary/Tr-pi_0189.jpg
P_737_BR_.jpg,pituitary,train,train/pituitary/P_737_BR_.jpg
Te-pi_0132.jpg,pituitary,train,train/pituitary/Te-pi_0132.jpg
p (607).jpg,pituitary,train,train/pituitary/p (607).jpg
Tr-pi_0374.jpg,pituitary,train,train/pituitary/Tr-pi_0374.jpg
Tr-pi_0412.jpg,pituitary,train,train/pituitary/Tr-pi_0412.jpg
P_733.jpg,pituitary,train,train/pituitary/P_733.jpg
P_727.jpg,pituitary,train,train/pituitary/P_727.jpg
P_842_BR_.jpg,pituitary,train,train/pituitary/P_842_BR_.jpg
Tr-pi_0406.jpg,pituitary,train,train/pituitary/Tr-pi_0406.jpg
Tr-pi_0360.jpg,pituitary,train,train/pituitary/Tr-pi_0360.jpg
Tr-pi_1056.jpg,pituitary,train,train/pituitary/Tr-pi_1056.jpg
Tr-pi_0348.jpg,pituitary,train,train/pituitary/Tr-pi_0348.jpg
